word1;word2;weight
РУБАШКА;СТИЛЬ;0.1697
РУБАШКА;ПОЛОСКА;0.1545
РУБЕЖ;ГРАНИЦА;1.0
РУБЕЖ;ЧЕРТА;0.4832
РУБЕЖ;ЛИНИЯ;0.4631
РУБЕЖ;ПРЕДЕЛ;0.4362
РУБЕЖ;ПОЛОСА;0.3423
РУБИЛО;ТОПОР;0.7919
РУБИЛО;ПИЛА;0.4798
РУБИЛО;РУБИЛЬНИК;0.422
РУБИЛО;РУБАНОК;0.1503
РУБИН;ДРАГОЦЕННОСТЬ;0.7755
РУБИН;ЮВЕЛИР;0.5204
РУБИН;ОЖЕРЕЛЬЕ;0.449
РУБИН;СЕРЬГИ;0.4286
РУБИН;АЛМАЗ;0.4082
РУБИН;КОЛЬЕ;0.3469
РУБИН;ПОДВЕСКА;0.2551
РУБИТЬ;ТОПОР;1.0
РУБИТЬ;ПЛЕЧА;0.8788
РУБИТЬ;ПИЛА;0.4646
РУБИТЬ;ЩЕПКИ;0.2727
РУБИТЬ;ОПИЛКИ;0.1515
РУБКА;ТОПОР;0.9586
РУБКА;ПИЛА;0.6746
РУБКА;ЛЕСОРУБ;0.2012
РУБКА;ЛЕСА;0.2012
РУБКА;КАЮТА;0.1893
РУБЛИ;ВАЛЮТА;0.7879
РУБЛИ;ЕВРО;0.6667
РУБЛИ;КОШЕЛЁК;0.5909
РУБЛИ;ДОЛЛАР;0.5909
РУБЛИ;КОПЕЙКА;0.5833
РУБЛИ;МОНЕТЫ;0.3409
РУБЛИ;КУРС;0.2424
РУБЛИ;ОБМЕН;0.1667
РУБРИКА;СТАТЬЯ;0.8083
РУБРИКА;РАЗДЕЛ;0.6667
РУБРИКА;ПЕРЕДАЧА;0.6417
РУБРИКА;ЖУРНАЛИСТ;0.625
РУБРИКА;ТЕМА;0.5833
РУБРИКА;КОЛОНКА;0.4417
РУБРИКА;ЗАГОЛОВОК;0.2917
РУБРИКА;НОВОСТИ;0.25
РУБРИКА;ЗАМЕТКА;0.1583
РУДНИК;РУДА;1.0
РУДНИК;ДОБЫЧА;0.7589
РУДНИК;ШАХТА;0.7376
РУДНИК;УГОЛЬ;0.6454
РУДНИК;КАМНИ;0.344
РУДНИК;ИСКОПАЕМОЕ;0.2163
РУИНА;КАМНИ;1.0
РУИНА;РАЗРУХА;0.7742
РУИНА;РАЗВАЛИНА;0.7419
РУИНА;РАЗРУШЕНИЕ;0.5484
РУИНА;ДРЕВНОСТЬ;0.3548
РУИНА;РАСКОПКИ;0.3118
РУИНА;ОСТАНКИ;0.1935
РУИНЫ;РАЗВАЛИНЫ;1.0
РУИНЫ;КАМНИ;0.8571
РУИНЫ;ОБЛОМКИ;0.6964
РУИНЫ;РАСКОПКИ;0.5179
РУИНЫ;ДВОРЕЦ;0.4643
РУИНЫ;ПРОШЛОЕ;0.2143
РУКАВ;РУБАШКА;1.0
РУКАВ;КОФТА;0.8164
РУКАВ;КУРТКА;0.6609
РУКАВ;ФУТБОЛКА;0.4147
РУКАВ;СВИТЕР;0.3931
РУКАВ;ПИДЖАК;0.3305
РУКАВ;МАНЖЕТ;0.2808
РУКАВ;ПУГОВИЦА;0.27
РУКАВ;МАЙКА;0.216
РУКАВ;ПАЛЬТО;0.2073
РУКИ;ПАЛЬЦЫ;1.0
РУКИ;ЛОКОТЬ;0.3529
РУКИ;КРЮКИ;0.3274
РУКИ;ЛАДОНЬ;0.2737
РУКОВОДСТВО;НАЧАЛЬСТВО;0.9032
РУКОВОДСТВО;РУКОВОДИТЕЛЬ;0.8433
РУКОВОДСТВО;БОСС;0.5714
РУКОВОДСТВО;ШЕФ;0.4839
РУКОВОДСТВО;ИНСТРУКЦИЯ;0.3779
РУКОВОДСТВО;УПРАВЛЕНИЕ;0.3134
РУКОВОДСТВО;ПРИКАЗ;0.212
РУКОВОДСТВО;ГЛАВА;0.2074
РУКОДЕЛИЕ;ВЫШИВКА;1.0
РУКОДЕЛИЕ;ВЯЗАНИЕ;0.9412
РУКОДЕЛИЕ;НИТКИ;0.8824
РУКОДЕЛИЕ;БИСЕР;0.8039
РУКОДЕЛИЕ;СПИЦЫ;0.7059
РУКОДЕЛИЕ;ШИТЬЁ;0.4314
РУКОДЕЛИЕ;КРУЖОК;0.3725
РУКОДЕЛИЕ;ВЫШИВАНИЕ;0.3725
РУКОДЕЛИЕ;КРЮЧОК;0.3137
РУКОДЕЛИЕ;ПРЯЖА;0.2353
РУКОДЕЛИЕ;УМЕНИЕ;0.2353
РУКОДЕЛИЕ;ХОББИ;0.2157
РУКОДЕЛИЕ;ИГЛА;0.2157
РУКОДЕЛИЕ;МАСТЕРСТВО;0.1961
РУКОДЕЛИЕ;ТАЛАНТ;0.1961
РУКОДЕЛИЕ;ЗАНЯТИЕ;0.1765
РУКОДЕЛИЕ;МУЛИНЕ;0.1765
РУКОДЕЛИЕ;ДОСУГ;0.1569
РУКОДЕЛИЕ;ИСКУССТВО;0.1569
РУКОДЕЛИЕ;КАРТИНЫ;0.1569
РУКОДЕЛИЕ;ПОДЕЛКИ;0.1569
РУКОЯТКА;ДЕРЖАТЕЛЬ;0.4353
РУКОЯТКА;МЕЧ;0.3412
РУКОЯТКА;ТОПОР;0.3059
РУКОЯТКА;МОЛОТОК;0.2941
РУКОЯТКА;ЛОПАТА;0.2
РУЛЕТ;НАЧИНКА;0.6435
РУЛЕТ;КРЕМ;0.2261
РУЛЕТ;ПИРОГ;0.2261
РУЛЕТ;ШОКОЛАД;0.2087
РУЛЕТ;ДЕСЕРТ;0.1913
РУЛЕТ;СЛАДКОЕ;0.1565
РУЛЕТКА;КАЗИНО;1.0
РУЛЕТКА;АЗАРТ;0.8033
РУЛЕТКА;САНТИМЕТР;0.5902
РУЛЕТКА;МЕТР;0.5328
РУЛЕТКА;ПОКЕР;0.3279
РУЛЕТКА;ЗЕРО;0.3115
РУЛЕТКА;СТАВКИ;0.2295
РУЛЕТКА;ВЫИГРЫШ;0.2049
РУЛЕТКА;УДАЧА;0.1721
РУЛЕТКА;КРУПЬЕ;0.1557
РУЛЬКА;СВИНЬЯ;0.8676
РУЛЬКА;ОКОРОК;0.6471
РУЛЬКА;САЛО;0.4265
РУЛЬКА;ХОЛОДЕЦ;0.3088
РУЛЬКА;РУЛЕТ;0.2206
РУЛЬКА;ГОЛЯШКА;0.1912
РУМБА;ПАРТНЁР;0.5065
РУМБА;РИТМ;0.5065
РУМБА;ТАНЦОР;0.5065
РУМБА;ТАНГО;0.3117
РУМБА;КУБА;0.1948
РУМБА;ЛАТИНО;0.1818
РУМЯНА;КОСМЕТИКА;1.0
РУМЯНА;ЩЁКИ;0.9708
РУМЯНА;ПУДРА;0.8
РУМЯНА;МАКИЯЖ;0.7333
РУМЯНА;ТЕНИ;0.3583
РУМЯНА;ПОМАДА;0.25
РУМЯНЕЦ;ЩЁКИ;1.0
РУМЯНЕЦ;РУМЯНА;0.6625
РУМЯНЕЦ;КОСМЕТИКА;0.347
РУМЯНЕЦ;ПУДРА;0.3407
РУМЯНЕЦ;СТЫД;0.183
РУНДУК;ЯЩИК;0.75
РУНДУК;ЛАРЬ;0.6591
РУНДУК;ЧЕМОДАН;0.6023
РУНДУК;КРЫШКА;0.5795
РУНДУК;СКАМЬЯ;0.5682
РУНДУК;ЛАРЕЦ;0.4091
РУНДУК;КОМОД;0.2841
РУНДУК;ШКАТУЛКА;0.2273
РУПОР;ГРОМКОГОВОРИТЕЛЬ;0.7402
РУПОР;МИТИНГ;0.5433
РУПОР;МЕГАФОН;0.4094
РУПОР;ТОЛПА;0.2835
РУПОР;ГРОМКОСТЬ;0.2441
РУПОР;ОБЪЯВЛЕНИЕ;0.1654
РУСЛО;ТЕЧЕНИЕ;0.6174
РУСЛО;ИСТОК;0.5209
РУСЛО;БЕРЕГ;0.5016
РУСЛО;УСТЬЕ;0.4502
РУСЛО;НАПРАВЛЕНИЕ;0.4373
РУСЛО;НАЧАЛО;0.3601
РУСЛО;РУЧЕЙ;0.3473
РУСЛО;ПОТОК;0.2315
РУСЛО;ТЕЧЬ;0.2058
РУССКАЯ;РУСЬ;0.9032
РУССКАЯ;НАЦИЯ;0.5968
РУССКАЯ;ИЗБА;0.3387
РУССКАЯ;НАЦИОНАЛЬНОСТЬ;0.3065
РУССКАЯ;КУЛЬТУРА;0.2903
РУССКАЯ;ЛИТЕРАТУРА;0.2742
РУССКИЙ;НАЦИОНАЛЬНОСТЬ;0.6882
РУССКИЙ;ДУХ;0.5054
РУССКИЙ;НАЦИЯ;0.3978
РУССКИЙ;МЕНТАЛИТЕТ;0.3441
РУССКИЙ;МЕДВЕДЬ;0.2043
РУЧКИ;ЧЕРНИЛА;0.602
РУЧКИ;ПАЛЬЦЫ;0.4898
РУЧКИ;ПАСТА;0.4388
РУЧКИ;СТЕРЖЕНЬ;0.2959
РУЧОНКА;ПАЛЬЦЫ;0.6455
РУЧОНКА;МЛАДЕНЕЦ;0.306
РУЧОНКА;ПАЛЬЧИКИ;0.2239
РУЧОНКА;ЛАДОНЬ;0.2164
РУЧОНКА;НОЖКА;0.209
РУЧОНКА;НОГТИ;0.1791
РЫБАК;УДОЧКА;1.0
РЫБАК;СЕТЬ;0.5843
РЫБАК;ЛЕСКА;0.4699
РЫБАК;КРЮЧОК;0.3614
РЫБАК;ЧЕРВЯК;0.3012
РЫБАЧИТЬ;УДОЧКА;0.9429
РЫБАЧИТЬ;УЛОВ;0.6857
РЫБАЧИТЬ;ЛЕСКА;0.3714
РЫБАЧИТЬ;СЕТЬ;0.3571
РЫБАЧИТЬ;КРЮЧОК;0.3
РЫБАЧИТЬ;ЧЕРВЯК;0.3
РЫБАЧИТЬ;НАЖИВКА;0.2
РЫБАЧИТЬ;КАРАСЬ;0.1714
РЫБАЧИТЬ;ПОПЛАВОК;0.1714
РЫБАЧИТЬ;УХА;0.1571
РЫБИНА;УДОЧКА;0.8182
РЫБИНА;РЫБАК;0.6667
РЫБИНА;СЕТЬ;0.4545
РЫБИНА;ЧЕШУЯ;0.3788
РЫБИНА;ЩУКА;0.3485
РЫБИНА;УЛОВ;0.1515
РЫБИНА;УХА;0.1515
РЫБКА;АКВАРИУМ;0.9636
РЫБКА;УДОЧКА;0.7909
РЫБКА;УХА;0.3364
РЫБКА;СЕТЬ;0.2545
РЫБКИ;АКВАРИУМ;1.0
РЫБКИ;АКУЛА;0.4697
РЫБКИ;УДОЧКА;0.4242
РЫБКИ;ОКУНЬ;0.3788
РЫБКИ;ВОДОРОСЛИ;0.1515
РЫБНЫЙ;УДОЧКА;0.6552
РЫБНЫЙ;ПИРОГ;0.569
РЫБНЫЙ;УХА;0.569
РЫБНЫЙ;УЛОВ;0.5345
РЫБНЫЙ;РЫБАК;0.4483
РЫБОЛОВ;УДОЧКА;0.952
РЫБОЛОВ;РЫБАК;0.64
РЫБОЛОВ;УЛОВ;0.64
РЫБОЛОВ;СЕТЬ;0.62
РЫБОЛОВ;КРЮЧОК;0.608
РЫБОЛОВ;ЛЕСКА;0.424
РЫБОЛОВ;УХА;0.224
РЫБОЛОВ;ПОПЛАВОК;0.16
РЫБЫ;УДОЧКА;0.6765
РЫБЫ;КАРАСЬ;0.6176
РЫБЫ;ЧЕШУЯ;0.3824
РЫБЫ;ЗОДИАК;0.3603
РЫБЫ;РЫБАК;0.2647
РЫБЫ;ПЛАВНИК;0.2574
РЫБЫ;ИКРА;0.2353
РЫБЫ;ОКУНЬ;0.1912
РЫБЫ;ЩУКА;0.1912
РЫВОК;ПРЫЖОК;0.7951
РЫВОК;СТАРТ;0.7869
РЫВОК;БРОСОК;0.7541
РЫВОК;ПОРЫВ;0.3115
РЫВОК;УСИЛИЕ;0.2213
РЫВОК;ТОЛЧОК;0.2131
РЫВОК;ФИНИШ;0.1639
РЫДАНИЕ;ГОРЕ;0.7368
РЫДАНИЕ;ПЛАЧ;0.7318
РЫДАНИЕ;ИСТЕРИКА;0.3108
РЫДАНИЕ;РЁВ;0.1604
РЫЖИЙ;ВЕСНУШКИ;0.7385
РЫЖИЙ;ЛОПАТА;0.4115
РЫЖИЙ;ЛИСА;0.3231
РЫЖИЙ;ВОЛОС;0.2231
РЫСЬ;ХИЩНИК;0.8387
РЫСЬ;КИСТОЧКИ;0.6452
РЫСЬ;КОГТИ;0.5591
РЫСЬ;УШИ;0.3871
РЫСЬ;ТИГР;0.2473
РЫСЬ;ЗООПАРК;0.2043
РЫСЬ;ЛАПЫ;0.1505
РЫЦАРЬ;МЕЧ;0.8807
РЫЦАРЬ;ПРИНЦЕССА;0.5103
РЫЦАРЬ;ЛАТЫ;0.3333
РЫЦАРЬ;ДАМА;0.2695
РЫЦАРЬ;ГЕРОЙ;0.1893
РЫЦАРЬ;ЗАЩИТНИК;0.1605
РЫЦАРЬ;ПРИНЦ;0.1605
РЫЦАРЬ;СРАЖЕНИЕ;0.1523
РЫЧАГ;УПРАВЛЕНИЕ;0.6226
РЫЧАГ;ПЕРЕДАЧ;0.5094
РЫЧАГ;КНОПКА;0.5
РЫЧАГ;РЫЧАЖОК;0.4528
РЫЧАГ;МЕХАНИЗМ;0.434
РЫЧАГ;РУЛЬ;0.2642
РЫЧАГ;КРАН;0.217
РЫЧАГ;СТОП;0.1698
РЫЧАНИЕ;ЛЕВ;1.0
РЫЧАНИЕ;РЫК;0.9884
РЫЧАНИЕ;ТИГР;0.9884
РЫЧАНИЕ;ХИЩНИК;0.3398
РЫЧАНИЕ;ВОЛК;0.3089
РЫЧАНИЕ;РЁВ;0.2239
РЫЧАНИЕ;ОСКАЛ;0.2008
РЫЧАНИЕ;МЕДВЕДЬ;0.1776
РЭКЕТИР;БАНДИТ;0.9397
РЭКЕТИР;КРЫША;0.6034
РЭКЕТИР;РАЗБОЙ;0.2931
РЭКЕТИР;ГРАБЁЖ;0.2241
РЭКЕТИР;ВОРОВСТВО;0.2069
РЭПЕР;ПЕВЕЦ;0.8226
РЭПЕР;КЕПКА;0.6774
РЭПЕР;РЕП;0.5968
РЭПЕР;ПЕСНИ;0.5645
РЭПЕР;СТИЛЬ;0.4839
РЭПЕР;СТИХИ;0.2581
РЭПЕР;МИКРОФОН;0.2419
РЭПЕР;БИТ;0.1613
РЮКЗАК;ПОРТФЕЛЬ;0.9429
РЮКЗАК;ПОХОД;0.8571
РЮКЗАК;УЧЕБНИКИ;0.7607
РЮКЗАК;КНИГИ;0.7071
РЮКЗАК;ПЕНАЛ;0.4857
РЮКЗАК;РАНЕЦ;0.4429
РЮКЗАК;ЛЯМКИ;0.3071
РЮКЗАК;ШКОЛЬНИК;0.2929
РЮКЗАК;ТЕТРАДИ;0.2571
РЮКЗАК;СПИНА;0.2214
РЮМКА;СТАКАН;0.7039
РЮМКА;БОКАЛ;0.4369
РЮМКА;ЗАСТОЛЬЕ;0.3301
РЮМКА;ЗАКУСКА;0.2961
РЮМКА;КОНЬЯК;0.284
РЮМОЧКА;СТАКАН;0.75
РЮМОЧКА;КОНЬЯК;0.6159
РЮМОЧКА;БОКАЛ;0.4329
РЮМОЧКА;СТОПКА;0.3293
РЯБИНА;ЯГОДА;1.0
РЯБИНА;КУСТ;0.5674
РЯБИНА;ПЛОД;0.2624
РЯБИНА;ГРОЗДЬ;0.2553
РЯБИНА;СНЕГИРЬ;0.2128
РЯБИНА;НАСТОЙКА;0.156
РЯД;СТРОЙ;1.0
РЯД;ЛИНИЯ;0.3985
РЯД;ПОСТРОЕНИЕ;0.2632
РЯД;ЧИСЛА;0.2519
РЯД;СТУЛЬЯ;0.2068
РЯД;ПОЛОСА;0.1579
РЯДОВОЙ;ЗВАНИЕ;0.672
РЯДОВОЙ;РОТА;0.496
РЯДОВОЙ;СЕРЖАНТ;0.344
РЯДОВОЙ;СТРОЙ;0.272
РЯДОВОЙ;ОФИЦЕР;0.176
РЯДОВОЙ;ГЕНЕРАЛ;0.16
РЯЖЕНКА;КЕФИР;0.8939
РЯЖЕНКА;СМЕТАНА;0.5455
РЯЖЕНКА;ТВОРОГ;0.4697
РЯЖЕНКА;ПРОДУКТ;0.4697
РЯЖЕНКА;ЙОГУРТ;0.3788
РЯЖЕНКА;ПРОСТОКВАША;0.3788
РЯЖЕНКА;ВАРЕНЕЦ;0.2879
РЯЖЕНКА;СЫР;0.2121
РЯЖЕНКА;СЫВОРОТКА;0.197
РЯСА;ПОП;0.9048
РЯСА;СВЯЩЕННИК;0.7429
РЯСА;БАТЮШКА;0.7333
РЯСА;МОНАХ;0.4095
РЯСА;КРЕСТ;0.3524
РЯСА;ОДЕЯНИЕ;0.2476
РЯСА;ИКОНА;0.2095
РЁБРА;КОСТИ;0.901
РЁБРА;СКЕЛЕТ;0.8614
РЁБРА;АДАМ;0.802
РЁБРА;ЕВА;0.6733
РЁБРА;ГРУДЬ;0.604
РЁБРА;ПЕРЕЛОМ;0.495
РЁБРА;ЛЁГКИЕ;0.3861
РЁБРА;ПОЗВОНОЧНИК;0.3465
РЁБРА;РЁБРЫШКИ;0.1733
САБЛЯ;МЕЧ;1.0
САБЛЯ;СРАЖЕНИЕ;0.68
САБЛЯ;БИТВА;0.51
САБЛЯ;ДУЭЛЬ;0.29
САБЛЯ;ЛЕЗВИЕ;0.22
САБЛЯ;ОСТРИЁ;0.16
САДИСТ;МАЗОХИСТ;0.7895
САДИСТ;САДИЗМ;0.7807
САДИСТ;ИЗДЕВАТЕЛЬСТВО;0.6404
САДИСТ;ФАШИСТ;0.6316
САДИСТ;ПЛЁТКА;0.5526
САДИСТ;МАНЬЯК;0.3684
САДИСТ;ИЗВЕРГ;0.3596
САДИСТ;НАСИЛИЕ;0.2982
САДИСТ;НАСИЛЬНИК;0.193
САДИСТ;УБИЙЦА;0.193
САДОВОДСТВО;САДОВНИК;0.5172
САДОВОДСТВО;ЛОПАТА;0.3276
САДОВОДСТВО;ВЕСТИ;0.3103
САДОВОДСТВО;ЛЕЙКА;0.3103
САДОВОДСТВО;РАСТЕНИЯ;0.1897
САЖА;ПЕЧКА;0.845
САЖА;УГОЛЬ;0.7442
САЖА;ПЕПЕЛ;0.6124
САЖА;ПЫЛЬ;0.3643
САЖА;ГАРЬ;0.2093
САЖА;КАМИН;0.1783
САЖАТЬ;ЛОПАТА;0.3922
САЖАТЬ;САЖЕНЕЦ;0.2255
САЖАТЬ;ПОМИДОРЫ;0.2157
САЖАТЬ;ОГУРЦЫ;0.2157
САЖАТЬ;РОСТОК;0.1569
САЖЕНЬ;ДЛИНА;0.8367
САЖЕНЬ;МЕРА;0.7551
САЖЕНЬ;КОРЕНЬ;0.5102
САЖЕНЬ;ПЛЕЧИ;0.4898
САЖЕНЬ;САЖА;0.449
САЖЕНЬ;ПОСАДКА;0.3469
САЖЕНЬ;КУСТ;0.2449
САЙТ;ИНФОРМАЦИЯ;0.5455
САЙТ;ОДНОКЛАССНИКИ;0.4928
САЙТ;СТРАНИЦА;0.4402
САЙТ;ПОИСК;0.4211
САЙТ;СЕТЬ;0.4067
САЙТ;КОНТАКТ;0.3014
САЙТ;РЕКЛАМА;0.2105
САЙТ;ГУГЛ;0.2057
САЙТ;ИГРЫ;0.1651
САЙТ;ЗНАКОМСТВ;0.1531
САКВОЯЖ;ЧЕМОДАН;1.0
САКВОЯЖ;БАГАЖ;0.7949
САКВОЯЖ;ПОЕЗДКА;0.6667
САКВОЯЖ;БАУЛ;0.2628
САКВОЯЖ;ПОРТФЕЛЬ;0.1923
САКВОЯЖ;СУНДУК;0.1795
САЛАТЫ;ОГУРЦЫ;1.0
САЛАТЫ;ОЛИВЬЕ;0.8923
САЛАТЫ;МАЙОНЕЗ;0.8
САЛАТЫ;ЦЕЗАРЬ;0.7692
САЛАТЫ;ПОМИДОР;0.6462
САЛАТЫ;ЗАКУСКА;0.2154
САЛАТЫ;ЛУК;0.2154
САЛАТЫ;МОРКОВЬ;0.2154
САЛАТЫ;ВИЛКА;0.1846
САЛАТЫ;КАПУСТА;0.1538
САЛО;СВИНЬЯ;0.9726
САЛО;УКРАИНА;0.8082
САЛО;СОЛЬ;0.7534
САЛО;ПЕРЕЦ;0.2877
САЛО;БЕКОН;0.1918
САЛОН;КРАСОТЫ;1.0
САЛОН;АВТО;0.2875
САЛОН;СПА;0.262
САЛОН;ПОМЕЩЕНИЕ;0.2236
САЛЬНИК;САЛО;1.0
САЛЬНИК;ЖИР;0.7381
САЛЬНИК;СВИНЬЯ;0.619
САЛЬНИК;ЗАМЕНА;0.4762
САЛЬНИК;ДВИГАТЕЛЬ;0.4643
САЛЬНИК;ЗАПЧАСТЬ;0.2143
САЛЬНИК;АВТО;0.1905
САЛЬСА;РИТМ;0.4781
САЛЬСА;СОУС;0.4622
САЛЬСА;СТРАСТЬ;0.4542
САЛЬСА;ИСПАНИЯ;0.4303
САЛЬСА;ТАНЦОР;0.2948
САЛЬСА;ПАРТНЁР;0.2072
САЛЬТО;ПРЫЖОК;1.0
САЛЬТО;КУВЫРОК;0.7385
САЛЬТО;ЦИРК;0.7385
САЛЬТО;ГИМНАСТИКА;0.6462
САЛЬТО;АКРОБАТ;0.5692
САЛЬТО;ТРЮК;0.5231
САЛЬТО;АРЕНА;0.2462
САЛЬТО;ПОДГОТОВКА;0.2462
САЛЯМИ;КОЛБАСА;1.0
САЛЯМИ;СОЛЬ;0.6582
САЛЯМИ;БУТЕРБРОД;0.4937
САЛЯМИ;ПИЦЦА;0.3924
САЛЯМИ;ЗАКУСКА;0.3671
САМБА;РУМБА;0.5864
САМБА;БРАЗИЛИЯ;0.555
САМБА;ТАНЦОР;0.4817
САМБА;РИТМ;0.4293
САМБА;ПАРТНЁР;0.3351
САМБА;БОРЬБА;0.2618
САМБА;СТРАСТЬ;0.1571
САМБО;БОРЬБА;1.0
САМБО;ТАТАМИ;0.6316
САМБО;КИМОНО;0.5965
САМБО;ИСКУССТВО;0.5789
САМБО;ОБОРОНА;0.3509
САМБО;САМООБОРОНА;0.193
САМБО;ЕДИНОБОРСТВО;0.1579
САМЕЦ;МУЖИК;0.6585
САМЕЦ;СПАРИВАНИЕ;0.5024
САМЕЦ;ПОТОМСТВО;0.3902
САМЕЦ;КАБЕЛЬ;0.2341
САМИЗДАТ;ИЗДАТЕЛЬСТВО;1.0
САМИЗДАТ;ПРОИЗВЕДЕНИЕ;0.7941
САМИЗДАТ;ЛИТЕРАТУРА;0.7794
САМИЗДАТ;ПЕЧАТЬ;0.6618
САМИЗДАТ;АВТОР;0.5882
САМИЗДАТ;РАСПРОСТРАНЕНИЕ;0.2206
САМОВАР;КИПЯТОК;0.6688
САМОВАР;ЧАЙНИК;0.6494
САМОВАР;САПОГ;0.3442
САМОВАР;ПАР;0.3052
САМОВАР;ЧАЕПИТИЕ;0.2792
САМОВАР;ЗАВАРКА;0.1753
САМОВНУШЕНИЕ;ГИПНОЗ;0.7172
САМОВНУШЕНИЕ;ПСИХОЛОГИЯ;0.5152
САМОВНУШЕНИЕ;УБЕЖДЕНИЕ;0.2525
САМОВНУШЕНИЕ;АУТОТРЕНИНГ;0.1515
САМОГОНКА;СПИРТ;0.7872
САМОГОНКА;АППАРАТ;0.5638
САМОГОНКА;ГОНИТ;0.3936
САМОГОНКА;БРАГА;0.2766
САМОГОНКА;ВЫПИВКА;0.1702
САМОДЕЯТЕЛЬНОСТЬ;ПЕТЬ;0.6226
САМОДЕЯТЕЛЬНОСТЬ;КРУЖОК;0.5566
САМОДЕЯТЕЛЬНОСТЬ;ТВОРЧЕСТВО;0.434
САМОДЕЯТЕЛЬНОСТЬ;ВЫСТУПЛЕНИЕ;0.1792
САМОДЕЯТЕЛЬНОСТЬ;ПЕНИЕ;0.1509
САМОЗВАНЕЦ;ОБМАНЩИК;0.8701
САМОЗВАНЕЦ;ЛЖЕЦ;0.7403
САМОЗВАНЕЦ;ВРУН;0.3117
САМОЗВАНЕЦ;ЛГУН;0.2078
САМОЗВАНЕЦ;ЛИЦЕМЕР;0.1818
САМОЗВАНЕЦ;ГОСТЬ;0.1688
САМОЗВАНЕЦ;НАХАЛ;0.1558
САМОЛЮБИЕ;ЭГОИЗМ;0.878
САМОЛЮБИЕ;ЭГОИСТ;0.5976
САМОЛЮБИЕ;ГОРДОСТЬ;0.3659
САМОЛЮБИЕ;НАРЦИСС;0.2439
САМОЛЁТЫ;ПИЛОТ;0.8852
САМОЛЁТЫ;АЭРОПОРТ;0.6066
САМОЛЁТЫ;ЛЁТЧИК;0.541
САМОЛЁТЫ;СТЮАРДЕССА;0.4918
САМОЛЁТЫ;ВЕРТОЛЁТ;0.4508
САМОЛЁТЫ;ВЗЛЁТ;0.377
САМОЛЁТЫ;ОБЛАКА;0.3607
САМООПРЕДЕЛЕНИЕ;ВЫБОР;0.6066
САМООПРЕДЕЛЕНИЕ;САМООЦЕНКА;0.5738
САМООПРЕДЕЛЕНИЕ;ОЦЕНКА;0.4754
САМООПРЕДЕЛЕНИЕ;САМОСТОЯТЕЛЬНОСТЬ;0.3197
САМОРЕЗ;ГВОЗДЬ;0.9474
САМОРЕЗ;ШУРУП;0.9298
САМОРЕЗ;ОТВЁРТКА;0.8947
САМОРЕЗ;БОЛТ;0.8596
САМОРЕЗ;ВИНТ;0.7018
САМОРЕЗ;ДРЕЛЬ;0.5614
САМОРЕЗ;РЕЗЬБА;0.4386
САМОРЕЗ;ШУРУПОВЁРТ;0.2982
САМОРЕЗ;МОЛОТОК;0.1754
САМОСВАЛ;ГРУЗОВИК;0.7566
САМОСВАЛ;ГРУЗ;0.672
САМОСВАЛ;СВАЛКА;0.6561
САМОСВАЛ;КАМАЗ;0.5291
САМОСВАЛ;КУЗОВ;0.4392
САМОСТОЯТЕЛЬНОСТЬ;НЕЗАВИСИМОСТЬ;0.5532
САМОСТОЯТЕЛЬНОСТЬ;ОТВЕТСТВЕННОСТЬ;0.5106
САМОСТОЯТЕЛЬНОСТЬ;ВЗРОСЛЫЙ;0.3617
САМОСТОЯТЕЛЬНОСТЬ;ОДИН;0.3014
САМОСТОЯТЕЛЬНОСТЬ;УВЕРЕННОСТЬ;0.156
САМОУБИЙСТВО;СУИЦИД;0.878
САМОУБИЙСТВО;ГРЕХ;0.6829
САМОУБИЙСТВО;ВЕРЁВКА;0.6585
САМОУБИЙСТВО;ГРОБ;0.4268
САМОУБИЙСТВО;УБИЙЦА;0.3537
САМОУБИЙСТВО;МЫЛО;0.2317
САМОУБИЙСТВО;ПОХОРОНЫ;0.2317
САМОУБИЙСТВО;ВЕНЫ;0.1951
САМОУПРАВЛЕНИЕ;САМОСТОЯТЕЛЬНОСТЬ;0.4615
САМОУПРАВЛЕНИЕ;УПРАВА;0.4462
САМОУПРАВЛЕНИЕ;ДЕМОКРАТИЯ;0.2923
САМОУПРАВЛЕНИЕ;САМООБЛАДАНИЕ;0.2308
САМОУЧИТЕЛЬ;УЧЕБНИК;0.6026
САМОУЧИТЕЛЬ;САМОУЧКА;0.4615
САМОУЧИТЕЛЬ;ОБУЧЕНИЕ;0.4487
САМОУЧИТЕЛЬ;ГИТАРА;0.1667
САМОХОДКА;ТАНК;0.4
САМОХОДКА;ТРАНСПОРТ;0.3333
САМОХОДКА;ПОБЕГ;0.3111
САМОХОДКА;УСТАНОВКА;0.2222
САМОХОДКА;ПОХОДКА;0.1778
САМОХОДКА;САМОВОЛКА;0.1778
САМОХОДКА;УВОЛЬНЕНИЕ;0.1556
САМОЦВЕТЫ;КАМНИ;1.0
САМОЦВЕТЫ;ИЗУМРУД;0.5595
САМОЦВЕТЫ;ДРАГОЦЕННОСТИ;0.5357
САМОЦВЕТЫ;УРАЛ;0.3452
САМОЦВЕТЫ;ЦВЕТНЫЕ;0.3214
САНИ;ГОРКА;0.8
САНИ;ЕЗДА;0.2267
САНИ;ДЕД;0.2267
САНИ;ПОЛОЗЬЯ;0.2267
САНИ;СНЕЖКИ;0.2
